Autoroute entrée	Péage entrée	Ville entrée	Autoroute sortie	Péage sortie	Ville sortie	Classe 1	Classe 2	Classe 3	Classe 4	Classe 5
A85	12	SAINT AIGNAN SUR CHER	A31	5	TIL CHATEL	56,60	86,10	138,90	185,90	31,20
A85	12	SAINT AIGNAN SUR CHER	A5	20	TORVILLIERS	44,70	68,60	110,30	145,40	24,30
A85	12	SAINT AIGNAN SUR CHER	A6	27	TOURNUS	59,20	91,40	145,40	193,30	33,00
A85	12	SAINT AIGNAN SUR CHER	A10	-	TOURS CENTRE (MONNAIE)	25,70	42,00	61,70	88,00	16,20
A85	12	SAINT AIGNAN SUR CHER	A89	21	TULLE EST	40,90	63,90	96,90	131,60	24,20
A85	12	SAINT AIGNAN SUR CHER	A89	20	TULLE NORD	41,70	65,30	97,80	136,80	24,60
A85	12	SAINT AIGNAN SUR CHER	A6	14	URY	41,50	63,20	101,70	132,80	22,20
A85	12	SAINT AIGNAN SUR CHER	A89	24	USSEL EST	32,90	52,40	80,80	110,50	19,50
A85	12	SAINT AIGNAN SUR CHER	A89	23	USSEL OUEST	35,10	54,60	84,60	116,30	20,90
A85	12	SAINT AIGNAN SUR CHER	A406	-	VAL DE SAONE	69,20	105,30	169,10	226,50	38,60
A85	12	SAINT AIGNAN SUR CHER	A26	21	VALLEE DE L'AUBE	50,00	76,90	123,50	163,50	27,30
A85	12	SAINT AIGNAN SUR CHER	A26	19	VATRY	52,90	80,80	129,50	172,40	28,80
A85	12	SAINT AIGNAN SUR CHER	A85	-	VEIGNE	6,80	10,60	16,40	22,30	4,00
A85	12	SAINT AIGNAN SUR CHER	A4	31	VERDUN	65,20	100,30	160,40	211,20	36,20
A85	12	SAINT AIGNAN SUR CHER	A71	6	VIERZON EST	7,10	11,30	18,60	24,20	4,60
A85	12	SAINT AIGNAN SUR CHER	A71	5	VIERZON NORD	6,40	10,60	16,50	21,00	4,00
A85	12	SAINT AIGNAN SUR CHER	A5	23	VILLE SOUS LA FERTE	49,50	76,00	122,50	162,30	26,90
A85	12	SAINT AIGNAN SUR CHER	A6	31.1	VILLEFRANCHE NORD	65,50	100,40	161,40	215,60	36,90
A85	12	SAINT AIGNAN SUR CHER	A6	-	VILLEFRANCHE-LIMAS	69,50	106,90	169,70	227,30	38,90
A85	12	SAINT AIGNAN SUR CHER	A6	31.2	VILLEFRANCHE-VILLE	66,10	102,00	162,20	216,60	37,20
A85	12	SAINT AIGNAN SUR CHER	A19	2	VILLENEUVE-DONDAGRE	38,20	58,40	94,10	122,90	20,30
A85	12	SAINT AIGNAN SUR CHER	A40	6	VIRIAT	64,80	100,10	158,90	213,20	37,00
A85	12	SAINT AIGNAN SUR CHER	A40	-	VIRY	81,50	127,30	201,50	270,60	46,90
A85	12	SAINT AIGNAN SUR CHER	A4	30	VOIE SACREE	62,60	96,30	152,40	202,30	34,80
A85	12	SAINT AIGNAN SUR CHER	A5	19	VULAINES	42,60	64,30	103,60	136,30	22,50
A85	12	SAINT AIGNAN SUR CHER	A89	26	VULCANIA-BROMONT	27,50	43,60	68,20	93,10	16,50
A71	8	SAINT AMAND	A10	11	ALLAINVILLE	25,20	40,50	61,20	80,10	14,90
A71	8	SAINT AMAND	A10	13	ARTENAY	19,30	31,70	48,60	63,30	11,90
A71	8	SAINT AMAND	A19	6	AUXY	28,50	43,50	70,60	91,10	15,70
A71	8	SAINT AMAND	A85	11	BLERE	17,10	27,70	43,30	55,70	10,30
A71	8	SAINT AMAND	A10	17	BLOIS	23,00	35,80	57,10	72,00	14,10
A71	8	SAINT AMAND	A71	7	BOURGES	3,80	5,90	8,80	11,70	2,20
A71	8	SAINT AMAND	A10	18	CHATEAU-RENAULT	24,70	40,20	61,10	82,70	15,40
A71	8	SAINT AMAND	A19	7	ESCRENNES	24,40	37,70	58,50	77,10	13,70
A71	8	SAINT AMAND	A85	10	ESVRES	19,20	30,80	47,80	59,70	11,30
A71	8	SAINT AMAND	A19	5	FONTENAY SUR LOING	32,20	50,40	83,70	106,40	17,90
A71	8	SAINT AMAND	A10	13.1	GIDY	17,90	28,10	44,20	57,40	10,70
A71	8	SAINT AMAND	A19	-	GONDREVILLE LA FRANCHE NORD	31,60	47,70	78,80	102,20	17,30
A71	8	SAINT AMAND	A19	-	GONDREVILLE LA FRANCHE SUD	36,00	54,30	89,40	116,20	20,00
A71	8	SAINT AMAND	A10	12	JANVILLE (ALLAINES)	21,30	34,80	53,20	69,10	13,20
A71	8	SAINT AMAND	A71	3	LAMOTTE BEUVRON	10,90	17,60	28,50	34,40	6,20
A71	8	SAINT AMAND	A10	16	MER	21,10	33,40	51,40	68,20	12,40
A71	8	SAINT AMAND	A10	15	MEUNG	18,50	29,80	44,30	60,90	11,30
A71	8	SAINT AMAND	A71	2	OLIVET	15,50	23,70	37,30	48,40	9,00
A71	8	SAINT AMAND	A71	1	ORLEANS CENTRE	15,90	25,70	41,80	50,10	9,20
A71	8	SAINT AMAND	A10	14	ORLEANS NORD	17,40	27,30	42,70	55,70	10,40
A71	8	SAINT AMAND	A10	-	PARIS (LA FOLIE BESSIN)	27,60	44,40	71,60	92,60	17,60
A71	8	SAINT AMAND	A85	14	ROMORANTIN	10,20	16,60	25,90	32,60	6,40
A71	8	SAINT AMAND	A85	12	SAINT AIGNAN SUR CHER	13,70	22,20	35,10	46,60	8,10
A71	8	SAINT AMAND	A19	4	SAINT HILAIRE LES ANDRESIS	36,90	56,20	92,30	117,30	20,30
A71	8	SAINT AMAND	A71	4	SALBRIS	9,10	14,90	23,30	28,10	5,60
A71	8	SAINT AMAND	A19	3	SAVIGNY SUR CLAIRIS	37,90	57,20	94,10	119,80	20,50
A71	8	SAINT AMAND	A85	13	SELLES SUR CHER	12,10	19,30	28,90	40,00	7,50
A71	8	SAINT AMAND	A10	-	TOURS CENTRE (MONNAIE)	29,60	47,90	71,50	96,40	17,60
A71	8	SAINT AMAND	A85	-	VEIGNE	19,70	32,50	51,80	66,10	12,50
A71	8	SAINT AMAND	A71	6	VIERZON EST	6,60	10,80	15,60	20,40	4,40
A71	8	SAINT AMAND	A71	5	VIERZON NORD	6,90	11,10	17,90	22,60	4,50
A10	38	SAINT AUBIN-DE-BLAYE	A10	26	CHATELLERAULT NORD	23,80	37,40	55,70	71,70	14,90
A10	38	SAINT AUBIN-DE-BLAYE	A10	27	CHATELLERAULT SUD	23,00	35,80	51,20	67,20	14,00
A10	38	SAINT AUBIN-DE-BLAYE	A10	28	FUTUROSCOPE	21,00	33,00	47,60	61,50	12,90
A10	38	SAINT AUBIN-DE-BLAYE	A10	29	POITIERS NORD	20,30	32,20	45,80	59,70	12,60
A10	38	SAINT AUBIN-DE-BLAYE	A10	30	POITIERS SUD	19,20	30,00	42,70	56,50	11,80
A10	38	SAINT AUBIN-DE-BLAYE	A10	25	SAINTE MAURE	27,20	42,80	62,70	82,80	17,00
A10	38	SAINT AUBIN-DE-BLAYE	A10	-	TOURS CENTRE (SORIGNY)	33,50	51,00	76,30	102,10	20,60
A19	1	SAINT DENIS-LES-SENS	A10	11	ALLAINVILLE	29,70	45,30	75,10	94,70	15,50
A19	1	SAINT DENIS-LES-SENS	A10	13	ARTENAY	25,60	38,30	63,30	81,50	13,00
A19	1	SAINT DENIS-LES-SENS	A19	6	AUXY	12,00	18,20	30,30	37,30	6,40
A19	1	SAINT DENIS-LES-SENS	A85	11	BLERE	42,40	64,80	104,90	134,00	23,20
A19	1	SAINT DENIS-LES-SENS	A10	17	BLOIS	32,50	49,10	80,40	103,10	17,10
A19	1	SAINT DENIS-LES-SENS	A71	7	BOURGES	39,20	59,70	97,30	125,50	21,20
A19	1	SAINT DENIS-LES-SENS	A10	18	CHATEAU-RENAULT	35,40	53,30	85,90	111,50	19,10
A19	1	SAINT DENIS-LES-SENS	A19	7	ESCRENNES	15,90	24,90	42,40	51,90	8,60
A19	1	SAINT DENIS-LES-SENS	A85	10	ESVRES	43,70	67,10	108,60	138,20	23,70
A19	1	SAINT DENIS-LES-SENS	A19	5	FONTENAY SUR LOING	8,30	11,70	18,10	22,80	4,20
A19	1	SAINT DENIS-LES-SENS	A10	13.1	GIDY	26,00	38,90	64,00	82,40	13,20
A19	1	SAINT DENIS-LES-SENS	A19	-	GONDREVILLE LA FRANCHE NORD	9,90	14,50	22,00	26,80	4,70
A19	1	SAINT DENIS-LES-SENS	A19	-	GONDREVILLE LA FRANCHE SUD	14,30	21,10	32,60	40,80	7,40
A19	1	SAINT DENIS-LES-SENS	A10	12	JANVILLE (ALLAINES)	26,70	40,20	65,80	84,90	13,80
A19	1	SAINT DENIS-LES-SENS	A71	3	LAMOTTE BEUVRON	31,20	46,90	76,80	99,00	16,50
A19	1	SAINT DENIS-LES-SENS	A10	16	MER	31,10	46,00	75,00	96,50	16,30
A19	1	SAINT DENIS-LES-SENS	A10	15	MEUNG	29,00	43,30	69,80	90,60	15,00
A19	1	SAINT DENIS-LES-SENS	A71	2	OLIVET	27,80	41,70	68,30	87,00	14,50
A19	1	SAINT DENIS-LES-SENS	A71	1	ORLEANS CENTRE	27,10	40,80	66,50	84,60	13,90
A19	1	SAINT DENIS-LES-SENS	A10	14	ORLEANS NORD	26,30	39,40	64,50	82,90	13,50
A19	1	SAINT DENIS-LES-SENS	A10	-	PARIS (LA FOLIE BESSIN)	34,90	51,40	86,30	111,30	18,60
A19	1	SAINT DENIS-LES-SENS	A85	14	ROMORANTIN	36,70	56,00	90,10	116,70	19,40
A19	1	SAINT DENIS-LES-SENS	A85	12	SAINT AIGNAN SUR CHER	39,40	60,30	96,80	126,30	21,00
A19	1	SAINT DENIS-LES-SENS	A19	4	SAINT HILAIRE LES ANDRESIS	3,40	5,40	8,30	10,80	1,90
A19	1	SAINT DENIS-LES-SENS	A71	4	SALBRIS	32,80	49,90	81,10	105,30	17,30
A19	1	SAINT DENIS-LES-SENS	A19	3	SAVIGNY SUR CLAIRIS	2,50	3,90	5,60	7,40	1,50
A19	1	SAINT DENIS-LES-SENS	A85	13	SELLES SUR CHER	38,50	58,70	94,20	122,40	20,40
A19	1	SAINT DENIS-LES-SENS	A10	-	TOURS CENTRE (MONNAIE)	40,00	59,80	95,50	124,60	21,60
A19	1	SAINT DENIS-LES-SENS	A85	-	VEIGNE	45,10	69,50	112,70	144,10	24,50
A19	1	SAINT DENIS-LES-SENS	A71	6	VIERZON EST	35,70	53,60	88,50	113,30	19,10
A19	1	SAINT DENIS-LES-SENS	A71	5	VIERZON NORD	35,00	53,10	87,80	112,80	18,50
A4	28	SAINT ETIENNE AU TEMPLE	A10	11	ALLAINVILLE	46,60	71,70	119,00	154,50	25,80
A4	28	SAINT ETIENNE AU TEMPLE	A10	13	ARTENAY	42,50	64,70	107,20	141,30	23,30
A4	28	SAINT ETIENNE AU TEMPLE	A19	6	AUXY	28,90	44,60	74,20	97,10	16,70
A4	28	SAINT ETIENNE AU TEMPLE	A85	11	BLERE	59,30	91,20	148,80	193,80	33,50
A4	28	SAINT ETIENNE AU TEMPLE	A10	17	BLOIS	49,40	75,50	124,30	162,90	27,40
A4	28	SAINT ETIENNE AU TEMPLE	A71	7	BOURGES	56,10	86,10	141,20	185,30	31,50
A4	28	SAINT ETIENNE AU TEMPLE	A10	18	CHATEAU-RENAULT	52,30	79,70	129,80	171,30	29,40
A4	28	SAINT ETIENNE AU TEMPLE	A19	7	ESCRENNES	32,80	51,30	86,30	111,70	18,90
A4	28	SAINT ETIENNE AU TEMPLE	A85	10	ESVRES	60,60	93,50	152,50	198,00	34,00
A4	28	SAINT ETIENNE AU TEMPLE	A19	5	FONTENAY SUR LOING	25,20	38,10	62,00	82,60	14,50
A4	28	SAINT ETIENNE AU TEMPLE	A10	13.1	GIDY	42,90	65,30	107,90	142,20	23,50
A4	28	SAINT ETIENNE AU TEMPLE	A19	-	GONDREVILLE LA FRANCHE NORD	26,80	40,90	65,90	86,60	15,00
A4	28	SAINT ETIENNE AU TEMPLE	A19	-	GONDREVILLE LA FRANCHE SUD	31,20	47,50	76,50	100,60	17,70
A4	28	SAINT ETIENNE AU TEMPLE	A10	12	JANVILLE (ALLAINES)	43,60	66,60	109,70	144,70	24,10
A4	28	SAINT ETIENNE AU TEMPLE	A71	3	LAMOTTE BEUVRON	48,10	73,30	120,70	158,80	26,80
A4	28	SAINT ETIENNE AU TEMPLE	A10	16	MER	48,00	72,40	118,90	156,30	26,60
A4	28	SAINT ETIENNE AU TEMPLE	A10	15	MEUNG	45,90	69,70	113,70	150,40	25,30
A4	28	SAINT ETIENNE AU TEMPLE	A71	2	OLIVET	44,70	68,10	112,20	146,80	24,80
A4	28	SAINT ETIENNE AU TEMPLE	A71	1	ORLEANS CENTRE	44,00	67,20	110,40	144,40	24,20
A4	28	SAINT ETIENNE AU TEMPLE	A10	14	ORLEANS NORD	43,20	65,80	108,40	142,70	23,80
A4	28	SAINT ETIENNE AU TEMPLE	A10	-	PARIS (LA FOLIE BESSIN)	51,80	77,80	130,20	171,10	28,90
A4	28	SAINT ETIENNE AU TEMPLE	A85	14	ROMORANTIN	53,60	82,40	134,00	176,50	29,70
A4	28	SAINT ETIENNE AU TEMPLE	A85	12	SAINT AIGNAN SUR CHER	56,30	86,70	140,70	186,10	31,30
A4	28	SAINT ETIENNE AU TEMPLE	A19	4	SAINT HILAIRE LES ANDRESIS	20,30	31,80	52,20	70,60	12,20
A4	28	SAINT ETIENNE AU TEMPLE	A71	4	SALBRIS	49,70	76,30	125,00	165,10	27,60
A4	28	SAINT ETIENNE AU TEMPLE	A19	3	SAVIGNY SUR CLAIRIS	19,40	30,30	49,50	67,20	11,80
A4	28	SAINT ETIENNE AU TEMPLE	A85	13	SELLES SUR CHER	55,40	85,10	138,10	182,20	30,70
A4	28	SAINT ETIENNE AU TEMPLE	A10	-	TOURS CENTRE (MONNAIE)	56,90	86,20	139,40	184,40	31,90
A4	28	SAINT ETIENNE AU TEMPLE	A85	-	VEIGNE	62,00	95,90	156,60	203,90	34,80
A4	28	SAINT ETIENNE AU TEMPLE	A71	6	VIERZON EST	52,60	80,00	132,40	173,10	29,40
A4	28	SAINT ETIENNE AU TEMPLE	A71	5	VIERZON NORD	51,90	79,50	131,70	172,60	28,80
A40	4	SAINT GENIS	A10	11	ALLAINVILLE	56,90	87,80	140,00	184,30	31,80
A40	4	SAINT GENIS	A10	13	ARTENAY	52,80	80,80	128,20	171,10	29,30
A40	4	SAINT GENIS	A19	6	AUXY	39,20	60,70	95,20	126,90	22,70
A40	4	SAINT GENIS	A85	11	BLERE	69,60	107,30	169,80	223,60	39,50
A40	4	SAINT GENIS	A10	17	BLOIS	59,70	91,60	145,30	192,70	33,40
A40	4	SAINT GENIS	A71	7	BOURGES	66,40	102,20	162,20	215,10	37,50
A40	4	SAINT GENIS	A10	18	CHATEAU-RENAULT	62,60	95,80	150,80	201,10	35,40
A40	4	SAINT GENIS	A19	7	ESCRENNES	43,10	67,40	107,30	141,50	24,90
A40	4	SAINT GENIS	A85	10	ESVRES	70,90	109,60	173,50	227,80	40,00
A40	4	SAINT GENIS	A19	5	FONTENAY SUR LOING	35,50	54,20	83,00	112,40	20,50
A40	4	SAINT GENIS	A10	13.1	GIDY	53,20	81,40	128,90	172,00	29,50
A40	4	SAINT GENIS	A19	-	GONDREVILLE LA FRANCHE NORD	37,10	57,00	86,90	116,40	21,00
A40	4	SAINT GENIS	A19	-	GONDREVILLE LA FRANCHE SUD	41,50	63,60	97,50	130,40	23,70
A40	4	SAINT GENIS	A10	12	JANVILLE (ALLAINES)	53,90	82,70	130,70	174,50	30,10
A40	4	SAINT GENIS	A71	3	LAMOTTE BEUVRON	58,40	89,40	141,70	188,60	32,80
A40	4	SAINT GENIS	A10	16	MER	58,30	88,50	139,90	186,10	32,60
A40	4	SAINT GENIS	A10	15	MEUNG	56,20	85,80	134,70	180,20	31,30
A40	4	SAINT GENIS	A71	2	OLIVET	55,00	84,20	133,20	176,60	30,80
A40	4	SAINT GENIS	A71	1	ORLEANS CENTRE	54,30	83,30	131,40	174,20	30,20
A40	4	SAINT GENIS	A10	14	ORLEANS NORD	53,50	81,90	129,40	172,50	29,80
A40	4	SAINT GENIS	A10	-	PARIS (LA FOLIE BESSIN)	62,10	93,90	151,20	200,90	34,90
A40	4	SAINT GENIS	A85	14	ROMORANTIN	63,90	98,50	155,00	206,30	35,70
A40	4	SAINT GENIS	A85	12	SAINT AIGNAN SUR CHER	66,60	102,80	161,70	215,90	37,30
A40	4	SAINT GENIS	A19	4	SAINT HILAIRE LES ANDRESIS	30,60	47,90	73,20	100,40	18,20
A40	4	SAINT GENIS	A71	4	SALBRIS	60,00	92,40	146,00	194,90	33,60
A40	4	SAINT GENIS	A19	3	SAVIGNY SUR CLAIRIS	29,70	46,40	70,50	97,00	17,80
A40	4	SAINT GENIS	A85	13	SELLES SUR CHER	65,70	101,20	159,10	212,00	36,70
A40	4	SAINT GENIS	A10	-	TOURS CENTRE (MONNAIE)	67,20	102,30	160,40	214,20	37,90
A40	4	SAINT GENIS	A85	-	VEIGNE	72,30	112,00	177,60	233,70	40,80
A40	4	SAINT GENIS	A71	6	VIERZON EST	62,90	96,10	153,40	202,90	35,40
A40	4	SAINT GENIS	A71	5	VIERZON NORD	62,20	95,60	152,70	202,40	34,80
A5	15	SAINT GERMAIN-LAXIS	A10	11	ALLAINVILLE	35,00	53,60	88,30	113,50	18,80
A5	15	SAINT GERMAIN-LAXIS	A10	13	ARTENAY	30,90	46,60	76,50	100,30	16,30
A5	15	SAINT GERMAIN-LAXIS	A19	6	AUXY	17,30	26,50	43,50	56,10	9,70
A5	15	SAINT GERMAIN-LAXIS	A85	11	BLERE	47,70	73,10	118,10	152,80	26,50
A5	15	SAINT GERMAIN-LAXIS	A10	17	BLOIS	37,80	57,40	93,60	121,90	20,40
A5	15	SAINT GERMAIN-LAXIS	A71	7	BOURGES	44,50	68,00	110,50	144,30	24,50
A5	15	SAINT GERMAIN-LAXIS	A10	18	CHATEAU-RENAULT	40,70	61,60	99,10	130,30	22,40
A5	15	SAINT GERMAIN-LAXIS	A19	7	ESCRENNES	21,20	33,20	55,60	70,70	11,90
A5	15	SAINT GERMAIN-LAXIS	A85	10	ESVRES	49,00	75,40	121,80	157,00	27,00
A5	15	SAINT GERMAIN-LAXIS	A19	5	FONTENAY SUR LOING	13,60	20,00	31,30	41,60	7,50
A5	15	SAINT GERMAIN-LAXIS	A10	13.1	GIDY	31,30	47,20	77,20	101,20	16,50
A5	15	SAINT GERMAIN-LAXIS	A19	-	GONDREVILLE LA FRANCHE NORD	15,20	22,80	35,20	45,60	8,00
A5	15	SAINT GERMAIN-LAXIS	A19	-	GONDREVILLE LA FRANCHE SUD	19,60	29,40	45,80	59,60	10,70
A5	15	SAINT GERMAIN-LAXIS	A10	12	JANVILLE (ALLAINES)	32,00	48,50	79,00	103,70	17,10
A5	15	SAINT GERMAIN-LAXIS	A71	3	LAMOTTE BEUVRON	36,50	55,20	90,00	117,80	19,80
A5	15	SAINT GERMAIN-LAXIS	A10	16	MER	36,40	54,30	88,20	115,30	19,60
A5	15	SAINT GERMAIN-LAXIS	A10	15	MEUNG	34,30	51,60	83,00	109,40	18,30
A5	15	SAINT GERMAIN-LAXIS	A71	2	OLIVET	33,10	50,00	81,50	105,80	17,80
A5	15	SAINT GERMAIN-LAXIS	A71	1	ORLEANS CENTRE	32,40	49,10	79,70	103,40	17,20
A5	15	SAINT GERMAIN-LAXIS	A10	14	ORLEANS NORD	31,60	47,70	77,70	101,70	16,80
A5	15	SAINT GERMAIN-LAXIS	A10	-	PARIS (LA FOLIE BESSIN)	40,20	59,70	99,50	130,10	21,90
A5	15	SAINT GERMAIN-LAXIS	A85	14	ROMORANTIN	42,00	64,30	103,30	135,50	22,70
A5	15	SAINT GERMAIN-LAXIS	A85	12	SAINT AIGNAN SUR CHER	44,70	68,60	110,00	145,10	24,30
A5	15	SAINT GERMAIN-LAXIS	A19	4	SAINT HILAIRE LES ANDRESIS	8,70	13,70	21,50	29,60	5,20
A5	15	SAINT GERMAIN-LAXIS	A71	4	SALBRIS	38,10	58,20	94,30	124,10	20,60
A5	15	SAINT GERMAIN-LAXIS	A19	3	SAVIGNY SUR CLAIRIS	7,80	12,20	18,80	26,20	4,80
A5	15	SAINT GERMAIN-LAXIS	A85	13	SELLES SUR CHER	43,80	67,00	107,40	141,20	23,70
A5	15	SAINT GERMAIN-LAXIS	A10	-	TOURS CENTRE (MONNAIE)	45,30	68,10	108,70	143,40	24,90
A5	15	SAINT GERMAIN-LAXIS	A85	-	VEIGNE	50,40	77,80	125,90	162,90	27,80
A5	15	SAINT GERMAIN-LAXIS	A71	6	VIERZON EST	41,00	61,90	101,70	132,10	22,40
A5	15	SAINT GERMAIN-LAXIS	A71	5	VIERZON NORD	40,30	61,40	101,00	131,60	21,80
A26	17	SAINT GIBRIEN	A10	11	ALLAINVILLE	45,60	69,70	115,30	149,30	25,00
A26	17	SAINT GIBRIEN	A10	13	ARTENAY	41,50	62,70	103,50	136,10	22,50
A26	17	SAINT GIBRIEN	A19	6	AUXY	27,90	42,60	70,50	91,90	15,90
A26	17	SAINT GIBRIEN	A85	11	BLERE	58,30	89,20	145,10	188,60	32,70
A26	17	SAINT GIBRIEN	A10	17	BLOIS	48,40	73,50	120,60	157,70	26,60
A26	17	SAINT GIBRIEN	A71	7	BOURGES	55,10	84,10	137,50	180,10	30,70
A26	17	SAINT GIBRIEN	A10	18	CHATEAU-RENAULT	51,30	77,70	126,10	166,10	28,60
A26	17	SAINT GIBRIEN	A19	7	ESCRENNES	31,80	49,30	82,60	106,50	18,10
A26	17	SAINT GIBRIEN	A85	10	ESVRES	59,60	91,50	148,80	192,80	33,20
A26	17	SAINT GIBRIEN	A19	5	FONTENAY SUR LOING	24,20	36,10	58,30	77,40	13,70
A26	17	SAINT GIBRIEN	A10	13.1	GIDY	41,90	63,30	104,20	137,00	22,70
A26	17	SAINT GIBRIEN	A19	-	GONDREVILLE LA FRANCHE NORD	25,80	38,90	62,20	81,40	14,20
A26	17	SAINT GIBRIEN	A19	-	GONDREVILLE LA FRANCHE SUD	30,20	45,50	72,80	95,40	16,90
A26	17	SAINT GIBRIEN	A10	12	JANVILLE (ALLAINES)	42,60	64,60	106,00	139,50	23,30
A26	17	SAINT GIBRIEN	A71	3	LAMOTTE BEUVRON	47,10	71,30	117,00	153,60	26,00
A26	17	SAINT GIBRIEN	A10	16	MER	47,00	70,40	115,20	151,10	25,80
A26	17	SAINT GIBRIEN	A10	15	MEUNG	44,90	67,70	110,00	145,20	24,50
A26	17	SAINT GIBRIEN	A71	2	OLIVET	43,70	66,10	108,50	141,60	24,00
A26	17	SAINT GIBRIEN	A71	1	ORLEANS CENTRE	43,00	65,20	106,70	139,20	23,40
A26	17	SAINT GIBRIEN	A10	14	ORLEANS NORD	42,20	63,80	104,70	137,50	23,00
A26	17	SAINT GIBRIEN	A10	-	PARIS (LA FOLIE BESSIN)	50,80	75,80	126,50	165,90	28,10
A26	17	SAINT GIBRIEN	A85	14	ROMORANTIN	52,60	80,40	130,30	171,30	28,90
A26	17	SAINT GIBRIEN	A85	12	SAINT AIGNAN SUR CHER	55,30	84,70	137,00	180,90	30,50
A26	17	SAINT GIBRIEN	A19	4	SAINT HILAIRE LES ANDRESIS	19,30	29,80	48,50	65,40	11,40
A26	17	SAINT GIBRIEN	A71	4	SALBRIS	48,70	74,30	121,30	159,90	26,80
A26	17	SAINT GIBRIEN	A19	3	SAVIGNY SUR CLAIRIS	18,40	28,30	45,80	62,00	11,00
A26	17	SAINT GIBRIEN	A85	13	SELLES SUR CHER	54,40	83,10	134,40	177,00	29,90
A26	17	SAINT GIBRIEN	A10	-	TOURS CENTRE (MONNAIE)	55,90	84,20	135,70	179,20	31,10
A26	17	SAINT GIBRIEN	A85	-	VEIGNE	61,00	93,90	152,90	198,70	34,00
A26	17	SAINT GIBRIEN	A71	6	VIERZON EST	51,60	78,00	128,70	167,90	28,60
A26	17	SAINT GIBRIEN	A71	5	VIERZON NORD	50,90	77,50	128,00	167,40	28,00
A19	4	SAINT HILAIRE LES ANDRESIS	A10	11	ALLAINVILLE	23,60	35,90	61,30	74,80	12,40
A19	4	SAINT HILAIRE LES ANDRESIS	A42	8	AMBERIEU EN BUGEY	32,90	51,10	80,00	110,40	19,80
A19	4	SAINT HILAIRE LES ANDRESIS	A39	7.1	ARLAY	27,20	43,00	68,90	94,00	16,10
A19	4	SAINT HILAIRE LES ANDRESIS	A10	13	ARTENAY	19,50	28,90	49,50	61,60	9,90
A19	4	SAINT HILAIRE LES ANDRESIS	A6	19	AUXERRE NORD	5,60	8,60	13,80	18,40	3,00
A19	4	SAINT HILAIRE LES ANDRESIS	A6	20	AUXERRE SUD	5,60	8,60	13,80	18,40	3,00
A19	4	SAINT HILAIRE LES ANDRESIS	A19	6	AUXY	5,80	8,80	16,30	18,10	3,10
A19	4	SAINT HILAIRE LES ANDRESIS	A6	22	AVALLON	9,60	15,10	24,50	33,80	5,90
A19	4	SAINT HILAIRE LES ANDRESIS	A42	6	BALAN	33,80	53,10	82,80	113,60	20,40
A19	4	SAINT HILAIRE LES ANDRESIS	A4	-	BARRIERE DE MONTREUIL AUX LIONS	34,20	50,90	80,10	107,10	19,90
A19	4	SAINT HILAIRE LES ANDRESIS	A36	5	BAUME-LES-DAMES	30,30	47,70	75,10	103,90	18,30
A19	4	SAINT HILAIRE LES ANDRESIS	A4	-	BEAUMONT	34,30	52,20	82,80	110,30	19,70
A19	4	SAINT HILAIRE LES ANDRESIS	A6	24	BEAUNE NORD	17,90	28,50	44,90	60,90	10,80
A19	4	SAINT HILAIRE LES ANDRESIS	A6	24.1	BEAUNE SUD	19,20	30,00	47,40	65,00	11,40
A19	4	SAINT HILAIRE LES ANDRESIS	A39	10	BEAUPONT	30,50	48,10	76,60	105,30	18,60
A19	4	SAINT HILAIRE LES ANDRESIS	A39	8	BEAUREPAIRE	28,40	44,70	71,00	98,40	16,80
A19	4	SAINT HILAIRE LES ANDRESIS	A40	10	BELLEGARDE	39,80	62,60	98,10	135,30	24,00
A19	4	SAINT HILAIRE LES ANDRESIS	A6	30	BELLEVILLE SUR SAONE	28,50	44,60	69,60	96,00	16,80
A19	4	SAINT HILAIRE LES ANDRESIS	A391	-	BERSAILLIN	27,00	41,60	67,40	92,40	16,00
A19	4	SAINT HILAIRE LES ANDRESIS	A36	4.1	BESANCON EST	27,50	44,10	69,80	96,70	16,60
A19	4	SAINT HILAIRE LES ANDRESIS	A36	4	BESANCON NORD	27,50	43,00	68,20	93,80	16,20
A19	4	SAINT HILAIRE LES ANDRESIS	A36	3	BESANCON OUEST	27,50	42,40	67,70	92,70	16,10
A19	4	SAINT HILAIRE LES ANDRESIS	A42	-	BEYNOST	36,30	57,10	88,80	122,50	22,20
A19	4	SAINT HILAIRE LES ANDRESIS	A6	23	BIERRE-LES-SEMUR	11,70	17,80	29,00	40,00	6,90
A19	4	SAINT HILAIRE LES ANDRESIS	A85	11	BLERE	36,30	55,40	91,10	114,10	20,10
A19	4	SAINT HILAIRE LES ANDRESIS	A10	17	BLOIS	26,40	39,70	66,60	83,20	14,00
A19	4	SAINT HILAIRE LES ANDRESIS	A40	5	BOURG NORD	28,70	45,10	69,80	96,70	17,20
A19	4	SAINT HILAIRE LES ANDRESIS	A40	7	BOURG SUD	30,00	47,40	73,90	101,80	18,60
A19	4	SAINT HILAIRE LES ANDRESIS	A71	7	BOURGES	33,10	50,30	83,50	105,60	18,10
A19	4	SAINT HILAIRE LES ANDRESIS	A31	9	BULGNEVILLE	22,20	34,60	54,00	75,50	13,00
A19	4	SAINT HILAIRE LES ANDRESIS	A6	25	CHALON NORD	21,60	34,00	52,30	72,20	12,70
