Gare d'entrée	Gare de sortie	Distance	Catégorie 1	Catégorie 2	Catégorie 3	Catégorie 4	Catégorie 5
ST-DENIS-LES-SENS	DIJON-ARC S/TILLE	234,80	19,00	29,60	46,70	64,90	11,40
ST-DENIS-LES-SENS	DIJON-CRIMOLOIS	249,81	20,80	32,40	50,80	71,30	12,50
ST-DENIS-LES-SENS	DOLE	274,53	22,90	37,40	58,60	81,40	14,20
ST-DENIS-LES-SENS	FEILLENS	302,61	27,10	42,80	67,80	94,30	15,60
ST-DENIS-LES-SENS	FLEURY-EN-BIERE	93,89	8,30	13,10	21,30	29,40	5,10
ST-DENIS-LES-SENS	FONTAINEBLEAU	68,46	5,90	8,80	14,30	19,90	3,50
ST-DENIS-LES-SENS	FORGES	37,41	3,10	4,50	7,50	10,20	1,50
ST-DENIS-LES-SENS	GENDREY	291,11	25,80	39,90	63,90	88,10	15,30
ST-DENIS-LES-SENS	GROISSIAT	398,98	38,00	59,70	93,30	130,50	22,40
ST-DENIS-LES-SENS	GYE	283,77	23,60	37,20	58,90	81,80	14,10
ST-DENIS-LES-SENS	JOIGNY	41,93	3,80	5,40	8,30	11,70	2,20
ST-DENIS-LES-SENS	L ISLE-S/LE-DOUBS	367,53	33,00	51,40	81,00	112,70	19,50
ST-DENIS-LES-SENS	LA BOISSE	418,81	39,00	61,50	95,80	131,50	22,90
ST-DENIS-LES-SENS	LA BOISSE - MONTLUEL	398,03	36,80	57,00	86,90	119,90	19,20
ST-DENIS-LES-SENS	LA COTIERE	403,24	37,40	58,00	90,90	124,80	22,50
ST-DENIS-LES-SENS	LA CROIX-CHALON	384,38	36,20	56,80	89,50	123,60	21,10
ST-DENIS-LES-SENS	LANGRES NORD	175,26	13,90	21,40	33,50	45,60	8,10
ST-DENIS-LES-SENS	LANGRES SUD	181,91	13,90	22,70	35,90	48,40	8,80
ST-DENIS-LES-SENS	LE MIROIR	340,77	29,80	46,40	73,70	102,40	17,80
ST-DENIS-LES-SENS	LES EPRUNES	78,28	6,80	10,70	18,00	24,10	4,40
ST-DENIS-LES-SENS	MACON NORD	295,03	27,30	42,70	66,00	89,70	16,10
ST-DENIS-LES-SENS	MACON SUD	305,36	28,00	44,00	68,40	94,70	16,70
ST-DENIS-LES-SENS	MAGNANT	98,09	8,40	13,10	21,60	30,10	5,00
ST-DENIS-LES-SENS	MAROLLES-SUR-SEINE	29,89	3,10	4,50	7,50	10,20	1,50
ST-DENIS-LES-SENS	MONTIGNY-LE-ROI	195,36	15,50	23,90	38,20	52,90	9,30
ST-DENIS-LES-SENS	NEMOURS	65,51	5,90	8,80	14,30	19,90	3,50
ST-DENIS-LES-SENS	NITRY	104,23	8,80	13,80	22,10	30,30	5,40
ST-DENIS-LES-SENS	NUITS-ST-GEORGES	233,33	21,40	33,60	52,70	72,70	12,60
ST-DENIS-LES-SENS	PEROUGES	387,18	34,90	55,00	85,40	118,40	20,20
ST-DENIS-LES-SENS	PONT D AIN	362,36	32,70	51,70	80,80	110,90	19,20
ST-DENIS-LES-SENS	POUILLY-EN-AUXOIS	178,53	15,90	24,70	38,90	54,60	9,40
ST-DENIS-LES-SENS	REPLONGES	305,88	27,10	42,80	67,80	94,30	15,60
ST-DENIS-LES-SENS	ROBECOURT	217,32	17,40	27,00	42,90	59,60	10,60
ST-DENIS-LES-SENS	SAINT MAURICE	407,53	36,60	56,60	89,20	123,30	21,70
ST-DENIS-LES-SENS	SAINT THIBAULT	71,86	6,10	9,60	15,90	22,00	3,90
ST-DENIS-LES-SENS	SEURRE	244,83	22,30	35,40	55,20	76,10	13,30
ST-DENIS-LES-SENS	SOIRANS	258,51	22,30	33,90	55,10	74,40	13,30
ST-DENIS-LES-SENS	ST MARTIN-DU-FRESNE	379,09	36,00	56,60	88,00	119,90	20,90
ST-DENIS-LES-SENS	ST-GERMAIN-LAXIS	61,94	5,50	8,40	13,70	18,90	3,50
ST-DENIS-LES-SENS	SYLANS	388,66	36,80	57,70	89,60	122,40	21,60
ST-DENIS-LES-SENS	THENNELIERES	83,96	7,30	11,50	17,20	23,70	4,60
ST-DENIS-LES-SENS	TIL CHATEL	211,96	17,30	26,10	42,70	58,90	10,50
ST-DENIS-LES-SENS	TORVILLIERS	55,78	5,70	8,40	13,80	18,90	3,30
ST-DENIS-LES-SENS	TOURNUS	269,53	24,20	38,20	59,50	82,10	14,50
ST-DENIS-LES-SENS	URY	77,34	6,40	10,40	15,70	21,10	4,10
ST-DENIS-LES-SENS	VAL DE SAONE	415,15	34,20	52,60	83,20	115,80	20,40
ST-DENIS-LES-SENS	VILLE SOUS LAFERTE	125,76	10,30	15,90	26,20	36,20	6,30
ST-DENIS-LES-SENS	VILLEFRANCHE-LIMAS	371,33	34,60	53,30	83,20	114,10	20,60
ST-DENIS-LES-SENS	VILLEFRANCHE-NORD	335,58	30,40	47,60	75,60	103,20	18,50
ST-DENIS-LES-SENS	VILLEFRANCHE-VILLE	340,88	30,50	48,60	76,30	103,40	18,70
ST-DENIS-LES-SENS	VILLENEUVE-DONDAGRE	13,01	1,20	1,90	3,20	4,50	0,70
ST-DENIS-LES-SENS	VIRIAT	337,55	29,90	46,90	73,30	101,30	17,50
ST-DENIS-LES-SENS	VULAINES	28,74	3,00	4,50	7,40	10,20	1,40
ST-GERMAIN-LAXIS	AMBERIEU	431,66	38,50	61,40	95,20	130,90	23,40
ST-GERMAIN-LAXIS	ARLAY	367,61	30,70	48,90	79,60	109,20	18,60
ST-GERMAIN-LAXIS	AUXERRE NORD	129,67	11,60	17,90	28,60	39,70	6,90
ST-GERMAIN-LAXIS	AUXERRE SUD	141,37	11,60	17,90	28,60	39,70	6,90
ST-GERMAIN-LAXIS	AVALLON	185,47	16,10	25,20	38,80	53,90	9,60
ST-GERMAIN-LAXIS	BALAN	455,69	39,70	62,70	97,80	135,40	24,10
ST-GERMAIN-LAXIS	BAUME-LES-DAMES	407,61	34,70	55,00	88,50	120,40	21,00
ST-GERMAIN-LAXIS	BEAUNE NORD	277,12	24,00	38,00	59,10	80,50	14,50
ST-GERMAIN-LAXIS	BEAUNE SUD	282,87	25,10	39,60	62,30	85,50	15,30
ST-GERMAIN-LAXIS	BEAUPONT	411,31	34,30	54,20	88,00	121,40	20,80
ST-GERMAIN-LAXIS	BEAUREPAIRE	383,01	32,50	50,90	83,10	115,00	19,50
ST-GERMAIN-LAXIS	BELLEVILLE S/SAONE	388,57	34,30	54,40	84,80	116,50	20,80
ST-GERMAIN-LAXIS	BERSAILLIN	362,81	30,30	48,20	77,30	107,50	18,60
ST-GERMAIN-LAXIS	BESANCON EST	388,53	32,60	51,50	82,80	114,90	19,70
ST-GERMAIN-LAXIS	BESANCON NORD	373,91	32,20	49,80	80,70	111,90	19,20
ST-GERMAIN-LAXIS	BESANCON OUEST	364,51	31,20	49,40	79,70	109,40	18,90
ST-GERMAIN-LAXIS	BEYNOST	469,85	42,40	67,20	103,90	142,90	25,60
ST-GERMAIN-LAXIS	BIERRE-LES-SEMUR	211,37	17,90	27,90	43,10	59,70	10,80
ST-GERMAIN-LAXIS	BOURG NORD	389,46	34,60	55,00	85,00	117,60	20,90
ST-GERMAIN-LAXIS	BOURG SUD	409,89	36,10	56,60	89,00	122,50	22,20
ST-GERMAIN-LAXIS	BULGNEVILLE	283,71	22,50	35,80	57,60	79,40	13,50
ST-GERMAIN-LAXIS	CHALON NORD	304,97	27,60	43,20	67,30	93,10	16,60
ST-GERMAIN-LAXIS	CHALON SUD	311,17	27,60	43,20	67,30	93,10	16,60
ST-GERMAIN-LAXIS	CHATENOIS	293,86	22,80	36,50	59,00	81,80	14,00
ST-GERMAIN-LAXIS	CHATILLON-LABORDE	7,26	0,70	1,00	1,50	2,50	0,40
ST-GERMAIN-LAXIS	CHAUMONT-SEMOUTIERS	201,33	15,40	24,00	37,20	52,10	9,10
ST-GERMAIN-LAXIS	CHOISEY	329,72	27,60	43,50	69,60	96,40	16,60
ST-GERMAIN-LAXIS	COLOMBEY-LES-BELLES	322,56	25,80	40,50	65,40	90,60	15,40
ST-GERMAIN-LAXIS	COURTENAY	89,40	7,70	11,80	18,70	25,60	4,80
ST-GERMAIN-LAXIS	DIJON SUD	312,77	27,50	41,90	68,10	93,90	16,20
ST-GERMAIN-LAXIS	DIJON-ARC S/TILLE	287,20	22,60	35,90	57,70	80,00	13,70
ST-GERMAIN-LAXIS	DIJON-CRIMOLOIS	302,21	24,40	38,30	61,90	84,60	14,90
ST-GERMAIN-LAXIS	DOLE	331,91	27,60	43,50	69,60	96,30	16,60
ST-GERMAIN-LAXIS	FEILLENS	364,55	32,20	50,70	80,20	110,40	19,50
ST-GERMAIN-LAXIS	FLEURY-EN-BIERE	155,83	13,30	21,40	34,10	46,90	8,10
ST-GERMAIN-LAXIS	FONTAINEBLEAU	130,40	10,90	17,30	27,30	37,80	6,70
ST-GERMAIN-LAXIS	FORGES	24,53	2,40	3,60	5,40	7,60	1,50
ST-GERMAIN-LAXIS	GENDREY	348,49	29,10	45,90	74,50	103,00	17,80
ST-GERMAIN-LAXIS	GROISSIAT	460,92	42,70	67,70	105,70	146,50	25,70
ST-GERMAIN-LAXIS	GYE	336,17	27,60	43,50	69,90	96,30	16,60
ST-GERMAIN-LAXIS	JOIGNY	103,87	8,60	13,10	21,60	29,50	5,40
ST-GERMAIN-LAXIS	L ISLE-S/LE-DOUBS	424,91	36,20	56,90	91,80	127,20	22,00
ST-GERMAIN-LAXIS	LA BOISSE	480,75	43,50	69,20	108,00	148,80	26,70
ST-GERMAIN-LAXIS	LA BOISSE - MONTLUEL	459,97	41,70	65,00	99,10	137,70	25,10
ST-GERMAIN-LAXIS	LA COTIERE	465,18	42,40	66,00	103,20	141,50	25,40
ST-GERMAIN-LAXIS	LA CROIX-CHALON	446,32	41,00	64,80	101,80	140,80	24,70
ST-GERMAIN-LAXIS	LANGRES NORD	227,66	17,70	27,30	44,30	61,60	10,70
ST-GERMAIN-LAXIS	LANGRES SUD	234,31	17,60	28,70	47,00	64,60	11,10
ST-GERMAIN-LAXIS	LE MIROIR	398,15	33,30	52,60	84,90	117,70	20,20
ST-GERMAIN-LAXIS	LES EPRUNES	16,34	1,80	3,10	4,60	6,30	1,00
ST-GERMAIN-LAXIS	MACON NORD	356,97	32,30	50,40	78,30	107,50	19,30
ST-GERMAIN-LAXIS	MACON SUD	367,30	32,90	52,30	80,60	111,50	19,80
ST-GERMAIN-LAXIS	MAGNANT	150,49	12,10	18,80	29,80	41,20	7,10
ST-GERMAIN-LAXIS	MAROLLES-SUR-SEINE	32,05	2,40	3,60	5,40	7,70	1,50
ST-GERMAIN-LAXIS	MONTIGNY-LE-ROI	247,76	19,50	30,20	49,30	68,40	11,60
ST-GERMAIN-LAXIS	NEMOURS	127,45	10,90	17,30	27,30	37,80	6,70
ST-GERMAIN-LAXIS	NITRY	166,17	13,80	22,40	34,30	47,40	8,30
ST-GERMAIN-LAXIS	NUITS-ST-GEORGES	295,27	25,80	39,90	65,10	89,70	15,40
ST-GERMAIN-LAXIS	PEROUGES	449,12	39,70	62,70	97,80	135,40	24,10
ST-GERMAIN-LAXIS	PONT D AIN	424,30	37,40	59,50	93,30	128,90	22,80
ST-GERMAIN-LAXIS	POUILLY-EN-AUXOIS	240,47	20,30	32,70	52,30	71,20	12,50
ST-GERMAIN-LAXIS	REPLONGES	367,82	32,20	50,70	80,20	110,40	19,50
ST-GERMAIN-LAXIS	ROBECOURT	269,72	21,00	33,50	54,10	75,00	12,20
ST-GERMAIN-LAXIS	SAINT MAURICE	464,91	39,60	62,60	100,10	138,40	24,00
ST-GERMAIN-LAXIS	SAINT THIBAULT	124,26	9,70	15,00	23,60	33,00	5,80
ST-GERMAIN-LAXIS	SEURRE	306,77	27,30	43,40	67,20	92,80	16,40
ST-GERMAIN-LAXIS	SOIRANS	310,91	26,10	40,50	66,10	91,10	15,60
ST-GERMAIN-LAXIS	ST MARTIN-DU-FRESNE	441,03	40,70	64,60	100,10	138,80	24,70
ST-GERMAIN-LAXIS	ST-DENIS-LES-SENS	61,94	5,50	8,40	13,70	18,90	3,50
ST-GERMAIN-LAXIS	SYLANS	450,60	41,70	65,70	101,90	140,40	25,20
ST-GERMAIN-LAXIS	THENNELIERES	136,36	10,70	16,30	25,80	35,90	6,30
ST-GERMAIN-LAXIS	TIL CHATEL	264,36	20,30	32,50	54,00	74,50	12,60
ST-GERMAIN-LAXIS	TORVILLIERS	108,18	9,00	13,90	22,00	30,20	5,40
ST-GERMAIN-LAXIS	TOURNUS	331,47	29,20	45,80	71,70	98,40	17,80
ST-GERMAIN-LAXIS	URY	139,28	11,40	17,80	28,70	39,60	6,90
ST-GERMAIN-LAXIS	VAL DE SAONE	473,28	40,60	60,20	104,50	145,00	24,40
ST-GERMAIN-LAXIS	VILLE SOUS LAFERTE	178,16	13,70	21,80	34,50	47,60	8,10
ST-GERMAIN-LAXIS	VILLEFRANCHE-LIMAS	433,27	39,30	61,30	95,90	131,80	23,50
ST-GERMAIN-LAXIS	VILLEFRANCHE-NORD	397,52	35,60	55,40	88,10	121,70	21,80
ST-GERMAIN-LAXIS	VILLEFRANCHE-VILLE	402,82	36,10	56,90	88,80	122,50	22,00
ST-GERMAIN-LAXIS	VILLENEUVE-DONDAGRE	74,95	6,70	10,30	16,30	22,40	3,90
ST-GERMAIN-LAXIS	VIRIAT	399,49	34,90	55,10	85,70	118,90	21,70
ST-GERMAIN-LAXIS	VULAINES	81,14	6,70	10,50	15,80	22,20	4,10
SYLANS	AMBERIEU	40,66	5,20	8,00	13,10	18,10	3,00
SYLANS	ARLAY	120,43	13,00	20,80	33,70	45,70	7,90
SYLANS	AUXERRE NORD	320,93	30,60	48,20	74,10	101,10	18,60
SYLANS	AUXERRE SUD	309,23	30,60	48,20	74,10	101,10	18,60
SYLANS	AVALLON	265,13	25,50	39,10	61,20	83,90	15,30
SYLANS	BALAN	64,69	6,60	10,70	16,00	22,50	4,20
SYLANS	BAUME-LES-DAMES	250,63	24,00	38,00	60,60	84,10	14,50
SYLANS	BEAUNE NORD	173,48	17,20	26,60	41,50	56,60	10,50
SYLANS	BEAUNE SUD	167,73	16,80	25,90	40,00	55,20	9,70
SYLANS	BEAUPONT	76,73	8,70	14,50	22,70	31,60	5,50
SYLANS	BEAUREPAIRE	105,03	11,00	18,40	29,50	41,10	7,10
SYLANS	BERSAILLIN	134,43	14,10	22,70	35,80	49,80	8,50
SYLANS	BESANCON EST	231,55	22,40	35,10	55,70	76,70	13,30
SYLANS	BESANCON NORD	216,93	22,10	34,80	55,20	76,20	13,20
SYLANS	BESANCON OUEST	207,53	21,70	34,00	54,00	74,50	12,80
SYLANS	BEYNOST	78,85	9,40	14,50	22,70	31,50	5,60
SYLANS	BIERRE-LES-SEMUR	239,23	22,50	35,60	55,10	76,20	13,60
SYLANS	BOURG NORD	61,14	6,70	10,70	16,50	23,20	4,10
SYLANS	BOURG SUD	40,71	5,30	8,10	13,10	18,20	3,10
SYLANS	BULGNEVILLE	329,43	30,90	45,90	79,70	110,00	18,60
SYLANS	CHALON NORD	145,63	14,40	22,80	34,50	47,40	8,40
SYLANS	CHALON SUD	139,43	14,40	22,80	34,50	47,40	8,40
SYLANS	CHATENOIS	339,58	31,00	46,30	81,00	112,70	18,80
SYLANS	CHATILLON-LABORDE	443,34	41,70	65,70	101,90	140,40	25,20
SYLANS	CHAUMONT-SEMOUTIERS	286,71	28,20	41,60	71,10	96,70	17,10
SYLANS	CHOISEY	158,32	17,00	26,90	42,60	58,80	10,50
SYLANS	COLOMBEY-LES-BELLES	368,28	34,20	51,30	88,80	121,80	20,70
SYLANS	COURTENAY	363,66	35,40	55,20	84,90	116,10	21,60
SYLANS	DIJON SUD	202,23	20,00	31,30	47,40	65,20	11,80
SYLANS	DIJON-ARC S/TILLE	200,84	20,20	29,20	51,60	71,50	12,10
SYLANS	DIJON-CRIMOLOIS	198,73	19,00	31,40	49,80	68,30	12,00
SYLANS	DOLE	174,93	17,00	26,90	42,60	59,00	10,50
SYLANS	FEILLENS	86,05	8,90	13,80	22,10	30,40	5,50
SYLANS	FLEURY-EN-BIERE	430,09	43,50	67,40	105,20	142,30	26,10
SYLANS	FONTAINEBLEAU	404,66	38,20	59,70	93,00	127,20	22,90
SYLANS	FORGES	426,07	39,20	61,60	95,90	131,90	23,40
SYLANS	GENDREY	191,51	19,10	29,60	46,90	64,90	11,10
SYLANS	GROISSIAT	30,82	3,60	5,20	8,60	11,90	1,80
SYLANS	GYE	381,89	35,20	53,10	90,90	125,80	21,60
SYLANS	JOIGNY	346,73	32,30	50,20	79,50	109,30	19,30
SYLANS	L ISLE-S/LE-DOUBS	267,93	26,20	41,50	65,30	89,90	15,60
SYLANS	LA BOISSE	90,50	10,80	16,30	26,80	36,90	6,20
SYLANS	LA BOISSE - MONTLUEL	68,97	7,70	11,60	19,50	26,70	4,80
SYLANS	LA COTIERE	74,93	8,80	13,80	21,40	30,00	5,40
SYLANS	LA CROIX-CHALON	16,22	1,90	3,00	5,00	6,90	0,90
SYLANS	LANGRES NORD	273,38	26,20	38,60	66,20	90,50	15,70
SYLANS	LANGRES SUD	253,73	24,70	36,30	61,80	86,40	14,90
SYLANS	LE MIROIR	89,89	10,10	15,70	25,00	35,00	6,10
SYLANS	LES EPRUNES	466,94	42,80	67,90	105,60	147,10	26,30
SYLANS	MACON CENTRE	88,78	8,90	13,80	22,10	31,00	5,50
SYLANS	MACON NORD	93,63	10,20	15,90	23,70	32,10	6,10
SYLANS	MAGNANT	337,55	32,40	48,20	81,00	111,30	19,70
SYLANS	MAROLLES-SUR-SEINE	418,55	39,20	61,60	95,90	131,90	23,40
SYLANS	MONTIGNY-LE-ROI	293,48	27,40	40,60	71,50	97,60	16,60
SYLANS	NEMOURS	401,71	38,20	59,70	93,00	127,20	22,90
SYLANS	NITRY	284,43	27,10	42,30	65,30	89,00	16,00
SYLANS	NUITS-ST-GEORGES	184,73	18,10	28,30	43,60	60,20	10,90
SYLANS	PEROUGES	58,12	6,60	10,70	16,00	22,50	4,20
SYLANS	PONT D AIN	33,30	4,30	6,70	10,50	14,60	2,50
SYLANS	POUILLY-EN-AUXOIS	210,13	20,10	31,50	47,70	65,90	12,00
SYLANS	REPLONGES	82,78	8,90	13,80	22,10	30,40	5,50
SYLANS	ROBECOURT	315,44	29,00	43,00	76,30	105,50	17,60
SYLANS	SAINT GENIS	72,75	7,00	11,50	17,20	23,90	4,40
SYLANS	SAINT MAURICE	307,93	30,70	48,50	77,20	106,70	18,50
SYLANS	SAINT THIBAULT	363,78	35,80	53,40	89,50	123,40	21,80
SYLANS	SEURRE	185,83	18,40	28,80	46,20	64,10	10,90
SYLANS	SOIRANS	177,13	18,40	29,30	46,40	64,10	11,20
SYLANS	ST MARTIN-DU-FRESNE	9,57	1,00	1,80	3,10	4,30	0,60
SYLANS	ST-DENIS-LES-SENS	388,66	36,80	57,70	89,60	122,40	21,60
SYLANS	ST-GERMAIN-LAXIS	450,60	41,70	65,70	101,90	140,40	25,20
SYLANS	THENNELIERES	367,70	35,50	53,10	89,70	124,50	21,70
SYLANS	TIL CHATEL	223,68	22,10	32,40	55,20	75,90	13,20
SYLANS	TORVILLIERS	379,86	36,00	53,50	89,50	124,10	21,80
SYLANS	TOURNUS	119,13	12,40	19,40	29,10	39,70	7,20
SYLANS	URY	413,54	38,20	59,80	93,00	127,70	22,90
SYLANS	VAL DE SAONE	93,10	10,40	16,00	25,00	34,10	6,30
SYLANS	VILLE SOUS LAFERTE	309,88	29,80	44,30	75,30	104,40	18,30
SYLANS	VILLENEUVE-DONDAGRE	375,65	34,60	54,90	86,00	118,90	21,00
SYLANS	VIRIAT	51,11	6,60	10,30	16,30	22,70	3,90
SYLANS	VULAINES	406,90	37,30	56,00	93,80	130,70	22,50
THENNELIERES	AMBERIEU	348,76	32,80	48,40	82,80	115,70	19,60
THENNELIERES	ARLAY	247,27	22,90	36,60	59,10	81,30	13,60
THENNELIERES	AUXERRE NORD	151,69	13,10	21,40	32,30	44,40	8,00
THENNELIERES	AUXERRE SUD	163,39	13,10	21,40	32,30	44,40	8,00
THENNELIERES	AVALLON	207,49	18,10	27,90	42,70	59,10	10,80
THENNELIERES	BALAN	372,79	33,60	49,80	85,30	118,40	20,50
THENNELIERES	BAUME-LES-DAMES	287,27	27,20	42,60	67,80	93,70	16,10
THENNELIERES	BEAUNE NORD	217,67	20,30	31,70	49,90	68,80	12,00
THENNELIERES	BEAUNE SUD	216,52	20,30	31,40	49,90	67,60	12,00
THENNELIERES	BEAUPONT	290,97	26,90	41,90	67,20	93,40	15,80
THENNELIERES	BEAUREPAIRE	262,67	24,40	38,10	62,70	87,60	14,50
THENNELIERES	BELLEVILLE S/SAONE	322,22	29,30	45,90	72,00	99,80	17,60
THENNELIERES	BERSAILLIN	242,47	22,70	35,70	56,80	78,80	13,50
THENNELIERES	BESANCON EST	268,19	24,80	38,60	62,30	85,50	14,90
THENNELIERES	BESANCON NORD	253,57	24,20	37,50	60,40	83,00	14,20
THENNELIERES	BESANCON OUEST	244,17	23,40	37,20	59,40	82,90	14,00
THENNELIERES	BEYNOST	386,95	36,20	54,30	91,30	127,90	22,10
THENNELIERES	BIERRE-LES-SEMUR	233,39	19,60	31,40	47,10	65,50	11,90
THENNELIERES	BOURG NORD	320,98	29,40	43,80	72,30	100,80	17,50
THENNELIERES	BOURG SUD	326,99	29,80	44,30	76,40	105,90	18,20
THENNELIERES	BULGNEVILLE	163,37	14,80	23,20	37,20	52,20	8,80
THENNELIERES	CHALON NORD	238,62	22,10	34,80	55,20	75,70	13,30
THENNELIERES	CHALON SUD	244,82	22,10	34,80	55,20	75,70	13,30
THENNELIERES	CHATENOIS	173,52	15,10	23,90	38,50	53,20	9,30
THENNELIERES	CHATILLON-LABORDE	129,10	10,70	16,30	25,80	35,90	6,30
THENNELIERES	CHAUMONT-SEMOUTIERS	80,99	6,90	11,10	16,90	23,40	4,20
THENNELIERES	CHOISEY	209,38	20,00	31,20	49,10	68,20	11,80
THENNELIERES	COLOMBEY-LES-BELLES	202,22	18,10	27,90	44,80	63,10	10,70
THENNELIERES	COURTENAY	111,42	9,40	14,80	22,10	29,60	6,00
THENNELIERES	DIJON-ARC S/TILLE	166,86	14,60	23,20	37,30	50,90	9,00
THENNELIERES	DIJON-CRIMOLOIS	181,87	17,00	26,00	41,80	57,60	10,00
THENNELIERES	DOLE	211,57	20,00	31,20	49,10	68,40	11,80
THENNELIERES	FEILLENS	298,20	27,20	42,80	67,60	94,60	16,30
THENNELIERES	FLEURY-EN-BIERE	177,85	15,00	23,90	37,80	51,40	9,20
THENNELIERES	FONTAINEBLEAU	152,42	12,60	20,20	30,70	42,50	7,70
THENNELIERES	FORGES	111,83	8,60	13,10	20,70	29,10	5,00
THENNELIERES	GENDREY	228,15	21,50	33,50	54,20	75,10	12,90
THENNELIERES	GROISSIAT	378,02	36,20	54,30	94,00	129,60	22,10
THENNELIERES	GYE	215,83	20,10	31,20	49,30	68,80	11,80
THENNELIERES	JOIGNY	125,89	10,50	16,20	25,00	34,30	6,50
THENNELIERES	L ISLE-S/LE-DOUBS	304,57	28,40	44,40	71,60	99,10	17,10
THENNELIERES	LA BOISSE	398,60	38,30	56,90	95,60	132,00	22,40
THENNELIERES	LA BOISSE - MONTLUEL	377,07	35,50	52,70	87,40	120,80	21,80
THENNELIERES	LA COTIERE	383,03	36,00	53,40	93,00	128,80	22,20
THENNELIERES	LA CROIX-CHALON	363,42	34,50	51,90	90,60	124,30	20,70
THENNELIERES	LANGRES NORD	107,32	10,10	15,00	24,10	33,60	6,10
THENNELIERES	LANGRES SUD	113,97	10,60	16,20	26,40	36,70	6,50
THENNELIERES	LE MIROIR	277,81	25,60	39,90	64,70	89,30	15,30
THENNELIERES	LES EPRUNES	152,70	13,00	20,10	31,30	43,00	7,60
THENNELIERES	MACON NORD	290,62	27,20	42,60	65,80	90,20	15,90
THENNELIERES	MACON SUD	300,95	27,90	43,60	68,30	94,70	16,60
THENNELIERES	MAGNANT	30,15	2,90	4,20	6,50	9,00	1,70
THENNELIERES	MAROLLES-SUR-SEINE	104,31	8,60	13,10	20,70	29,10	5,00
THENNELIERES	MONTIGNY-LE-ROI	127,42	11,70	17,80	29,30	40,30	6,90
THENNELIERES	NEMOURS	149,47	12,60	20,20	30,70	42,50	7,70
THENNELIERES	NITRY	188,19	15,70	25,10	37,80	52,40	9,50
THENNELIERES	NUITS-ST-GEORGES	199,52	17,50	27,20	44,20	61,50	10,50
THENNELIERES	PEROUGES	366,22	33,60	49,80	85,30	118,40	20,50
THENNELIERES	PONT D AIN	341,40	31,80	46,70	80,70	111,00	18,70
THENNELIERES	POUILLY-EN-AUXOIS	254,32	23,00	35,90	56,40	77,20	13,60
THENNELIERES	REPLONGES	301,47	27,20	42,80	67,60	94,60	16,30
THENNELIERES	ROBECOURT	149,38	13,20	20,10	32,70	46,70	7,90
THENNELIERES	SAINT GENIS	332,59	29,90	43,70	74,70	103,00	17,80
THENNELIERES	SAINT MAURICE	344,57	32,30	50,30	79,90	109,40	19,20
THENNELIERES	SAINT THIBAULT	12,10	1,20	1,90	2,90	4,20	0,70
THENNELIERES	SEURRE	222,47	20,50	32,00	51,30	70,40	12,20
THENNELIERES	SOIRANS	190,57	18,30	27,90	45,70	62,90	10,80
THENNELIERES	ST MARTIN-DU-FRESNE	358,13	34,20	51,30	88,10	121,80	20,50
THENNELIERES	ST-DENIS-LES-SENS	83,96	7,30	11,50	17,20	23,70	4,60
THENNELIERES	ST-GERMAIN-LAXIS	136,36	10,70	16,30	25,80	35,90	6,30
THENNELIERES	SYLANS	367,70	35,50	53,10	89,70	124,50	21,70
THENNELIERES	TIL CHATEL	144,02	13,10	19,70	33,60	45,70	7,90
THENNELIERES	TORVILLIERS	28,18	2,60	4,00	6,40	8,70	1,50
THENNELIERES	TOURNUS	265,12	24,00	37,80	59,40	81,40	14,40
THENNELIERES	URY	161,30	13,00	20,80	32,30	44,50	8,00
THENNELIERES	VAL DE SAONE	352,94	32,70	47,90	83,90	116,60	19,70
THENNELIERES	VILLE SOUS LAFERTE	57,82	5,20	7,90	12,50	17,20	3,20
THENNELIERES	VILLEFRANCHE-LIMAS	366,92	34,60	52,90	83,10	115,00	20,50
THENNELIERES	VILLEFRANCHE-NORD	331,17	30,40	46,50	75,50	102,40	18,40
THENNELIERES	VILLEFRANCHE-VILLE	336,47	31,00	48,20	76,20	102,90	18,50
THENNELIERES	VILLENEUVE-DONDAGRE	96,97	8,30	13,00	20,10	27,30	5,00
THENNELIERES	VIRIAT	316,59	28,90	42,80	73,10	103,00	17,50
THENNELIERES	VULAINES	55,22	4,90	7,20	11,30	16,10	3,00
TIL CHATEL	AMBERIEU	204,74	19,30	27,40	48,10	66,70	11,30
TIL CHATEL	ARLAY	103,25	9,50	15,60	25,30	34,00	5,60
TIL CHATEL	AUXERRE NORD	221,10	19,90	31,40	48,60	66,70	12,00
TIL CHATEL	AUXERRE SUD	209,40	19,90	31,40	48,60	66,70	12,00
TIL CHATEL	AVALLON	165,30	14,30	22,40	36,00	49,00	8,60
TIL CHATEL	BALAN	228,77	20,40	29,30	50,50	70,70	12,10
TIL CHATEL	BAUME-LES-DAMES	143,25	13,60	21,70	34,20	46,50	8,00
TIL CHATEL	BEAUNE NORD	73,65	6,10	9,70	15,60	20,90	3,90
TIL CHATEL	BEAUNE SUD	72,50	6,10	9,70	15,70	21,40	3,90
TIL CHATEL	BEAUPONT	146,95	13,20	20,60	33,70	46,50	7,70
TIL CHATEL	BEAUREPAIRE	118,65	11,30	17,50	29,20	39,80	6,50
TIL CHATEL	BELLEVILLE S/SAONE	178,20	15,20	24,10	37,70	51,40	9,10
