Code entrée	Gare d'entrée	Code Sortie	Gare de sortie	Distance	Classe 1	Classe 2	Classe 3	Classe 4	Classe 5
3002	ST QUENTIN FAL. BRETELLE	3061	SAINT GENIX SUR GUIERS	44,00	5,50	8,20	11,60	16,00	2,40
3002	ST QUENTIN FAL. BRETELLE	3093	SAINT MARCELLIN	96,00	10,60	16,80	24,00	33,00	5,30
3002	ST QUENTIN FAL. BRETELLE	3020	SEYNOD SUD	101,00	11,70	18,20	26,90	36,20	5,70
3002	ST QUENTIN FAL. BRETELLE	15018	ST MARTIN BELLEVUE A41 N	138,00	21,30	34,80	51,70	67,10	11,10
3002	ST QUENTIN FAL. BRETELLE	3015	ST MARTIN BELLEVUE A410	144,00	17,60	27,00	39,30	53,60	8,80
3002	ST QUENTIN FAL. BRETELLE	3095	TULLINS	72,00	8,20	12,70	18,30	24,70	4,10
3002	ST QUENTIN FAL. BRETELLE	3062	VILLEFONTAINE	4,00	0,40	0,70	1,00	1,30	0,30
3002	ST QUENTIN FAL. BRETELLE	3094	VINAY	86,00	9,40	15,10	21,60	29,50	4,70
3002	ST QUENTIN FAL. BRETELLE	3086	VOIRON	55,00	6,50	10,00	14,20	20,00	3,30
3002	ST QUENTIN FAL. BRETELLE	3087	VOREPPE BARRIERE	79,00	9,90	15,30	22,00	28,50	4,80
3034	STE HELENE BARRIERE	3033	AITON	17,00	1,70	3,10	4,60	5,80	1,00
3034	STE HELENE BARRIERE	3026	CHIGNIN BARRIERE	44,00	5,60	9,20	12,90	17,20	3,00
3034	STE HELENE BARRIERE	3025	CHIGNIN LES MARCHES	38,00	4,00	6,50	8,90	12,10	2,20
3034	STE HELENE BARRIERE	3021	CROLLES BARRIERE	74,00	9,40	13,70	19,80	26,50	4,70
3034	STE HELENE BARRIERE	3022	CROLLES BRIGNOUD	61,00	8,60	12,30	15,30	21,40	4,20
3034	STE HELENE BARRIERE	2052	HERMILLON	53,00	7,10	10,70	19,20	24,40	4,10
3034	STE HELENE BARRIERE	3023	LE TOUVET	50,00	6,00	9,00	12,70	18,00	3,00
3034	STE HELENE BARRIERE	3031	MONTMELIAN	31,00	3,30	5,40	6,90	9,90	1,80
3034	STE HELENE BARRIERE	3024	PONTCHARRA	41,00	5,50	7,50	11,00	15,70	2,50
3034	STE HELENE BARRIERE	2056	ST MICHEL MAURIENNE BAR	85,00	10,80	16,50	32,90	43,00	6,60
3034	STE HELENE BARRIERE	2054	ST MICHEL MAURIENNE ECH	67,00	9,00	13,80	24,50	31,90	5,30
3034	STE HELENE BARRIERE	2050	ST PIERRE BELLEVILLE	31,00	3,60	6,10	10,20	12,20	2,20
3034	STE HELENE BARRIERE	2051	STE MARIE DE CUINES	47,00	6,00	9,40	16,50	20,60	3,50
2051	STE MARIE DE CUINES	3033	AITON	30,00	4,30	6,30	11,90	14,80	2,50
2051	STE MARIE DE CUINES	3026	CHIGNIN BARRIERE	61,00	8,30	12,40	21,80	28,30	4,30
2051	STE MARIE DE CUINES	3025	CHIGNIN LES MARCHES	55,00	6,90	10,50	17,70	23,20	3,90
2051	STE MARIE DE CUINES	3021	CROLLES BARRIERE	91,00	11,60	17,60	28,30	37,60	6,30
2051	STE MARIE DE CUINES	3022	CROLLES BRIGNOUD	78,00	10,90	16,40	23,90	31,60	5,90
2051	STE MARIE DE CUINES	3023	LE TOUVET	67,00	8,50	13,00	21,80	27,70	4,50
2051	STE MARIE DE CUINES	3031	MONTMELIAN	48,00	6,20	9,30	16,10	20,70	3,50
2051	STE MARIE DE CUINES	3024	PONTCHARRA	58,00	8,10	11,80	19,70	25,50	4,10
2051	STE MARIE DE CUINES	3034	STE HELENE BARRIERE	47,00	6,00	9,40	16,50	20,60	3,50
3095	TULLINS	3007	AIGUEBELETTE	90,00	9,20	14,00	20,10	26,90	4,40
3095	TULLINS	3010	AIX NORD	114,00	11,50	18,30	26,00	35,60	5,90
3095	TULLINS	3009	AIX SUD	107,00	11,20	17,70	25,40	33,70	5,50
3095	TULLINS	3014	ALLONZIER	152,00	15,40	23,70	33,70	44,80	7,80
3095	TULLINS	3012	ANNECY CENTRE	140,00	14,50	22,30	32,10	42,30	7,30
3095	TULLINS	3013	ANNECY NORD	145,00	14,80	23,10	32,50	43,30	7,60
3095	TULLINS	3004	BOURGOIN	56,00	6,10	9,70	13,60	17,60	3,10
3095	TULLINS	3008	CHAMBERY NORD	100,00	10,70	16,50	24,00	31,80	5,20
3095	TULLINS	3091	CHATUZANGE BARRIERE	53,00	6,80	10,40	14,90	20,20	3,60
3095	TULLINS	3003	ISLE D'ABEAU CENTRE	62,00	6,90	10,80	16,00	20,40	3,40
3095	TULLINS	3092	LA BAUME D'HOSTUN	37,00	4,40	6,90	10,40	12,60	2,20
3095	TULLINS	3005	LA TOUR DU PIN	58,00	6,50	9,80	13,90	18,50	3,20
3095	TULLINS	3072	LA TOUR DU PIN EST	61,00	6,80	10,40	14,90	19,30	3,40
3095	TULLINS	3006	LES ABRETS	73,00	7,80	11,70	17,30	21,80	3,80
3095	TULLINS	3084	MOIRANS	13,00	1,30	2,00	3,30	4,20	0,60
3095	TULLINS	3085	RIVES	28,00	3,20	5,00	7,00	10,00	1,50
3095	TULLINS	3011	RUMILLY	127,00	12,80	20,10	28,80	37,90	6,50
3095	TULLINS	3061	SAINT GENIX SUR GUIERS	77,00	8,70	13,80	19,80	26,70	4,40
3095	TULLINS	3093	SAINT MARCELLIN	24,00	2,80	4,40	6,60	8,40	1,30
3095	TULLINS	3020	SEYNOD SUD	134,00	13,70	21,00	30,00	39,90	6,80
3095	TULLINS	15018	ST MARTIN BELLEVUE A41 N	171,00	22,50	36,70	53,10	68,70	11,70
3095	TULLINS	3015	ST MARTIN BELLEVUE A410	177,00	18,00	27,60	39,30	53,00	9,30
3095	TULLINS	3001	ST QUENTIN FAL. BARRIERE	93,00	10,60	16,30	23,30	29,80	5,40
3095	TULLINS	3002	ST QUENTIN FAL. BRETELLE	72,00	8,20	12,70	18,30	24,70	4,10
3095	TULLINS	3062	VILLEFONTAINE	68,00	7,60	11,60	17,50	22,50	4,00
3095	TULLINS	3094	VINAY	14,00	1,60	2,30	3,90	4,50	0,80
3095	TULLINS	3086	VOIRON	17,00	1,90	3,10	4,40	6,70	0,90
3095	TULLINS	3087	VOREPPE BARRIERE	26,00	2,20	3,30	4,60	6,30	1,40
3062	VILLEFONTAINE	3007	AIGUEBELETTE	53,00	6,20	9,50	13,80	17,70	3,10
3062	VILLEFONTAINE	3010	AIX NORD	77,00	9,40	13,90	20,90	28,70	4,60
3062	VILLEFONTAINE	3009	AIX SUD	70,00	8,90	13,40	19,70	26,70	4,50
3062	VILLEFONTAINE	3014	ALLONZIER	115,00	13,60	20,70	29,90	40,70	6,70
3062	VILLEFONTAINE	3012	ANNECY CENTRE	103,00	12,10	18,20	26,30	37,20	6,00
3062	VILLEFONTAINE	3013	ANNECY NORD	108,00	12,80	19,20	28,50	37,70	6,40
3062	VILLEFONTAINE	3004	BOURGOIN	12,00	1,20	2,10	3,30	4,20	0,60
3062	VILLEFONTAINE	3008	CHAMBERY NORD	63,00	8,70	12,80	18,70	25,40	4,10
3062	VILLEFONTAINE	3091	CHATUZANGE BARRIERE	121,00	14,20	21,90	32,10	41,90	7,20
3062	VILLEFONTAINE	3003	ISLE D'ABEAU CENTRE	6,00	0,70	1,00	1,40	2,00	0,30
3062	VILLEFONTAINE	3092	LA BAUME D'HOSTUN	105,00	11,60	18,20	26,40	35,80	5,80
3062	VILLEFONTAINE	3005	LA TOUR DU PIN	21,00	2,80	4,10	6,00	7,30	1,30
3062	VILLEFONTAINE	3072	LA TOUR DU PIN EST	24,00	3,10	4,60	6,70	8,60	1,50
3062	VILLEFONTAINE	3006	LES ABRETS	36,00	4,40	6,40	9,80	12,00	1,90
3062	VILLEFONTAINE	3083	MOIRANS NORD	55,00	6,80	9,70	15,00	19,40	3,40
3062	VILLEFONTAINE	3085	RIVES	40,00	5,00	7,20	10,80	13,60	2,10
3062	VILLEFONTAINE	3011	RUMILLY	90,00	10,50	15,90	23,10	32,40	5,20
3062	VILLEFONTAINE	3061	SAINT GENIX SUR GUIERS	40,00	5,10	7,30	10,50	13,80	2,20
3062	VILLEFONTAINE	3093	SAINT MARCELLIN	92,00	10,30	15,90	22,90	30,70	5,10
3062	VILLEFONTAINE	3020	SEYNOD SUD	97,00	11,20	17,00	24,60	34,60	5,50
3062	VILLEFONTAINE	15018	ST MARTIN BELLEVUE A41 N	134,00	20,70	33,70	49,30	64,60	10,60
3062	VILLEFONTAINE	3015	ST MARTIN BELLEVUE A410	140,00	16,50	25,30	36,30	48,20	8,50
3062	VILLEFONTAINE	3001	ST QUENTIN FAL. BARRIERE	25,00	2,70	4,20	5,80	7,60	1,30
3062	VILLEFONTAINE	3002	ST QUENTIN FAL. BRETELLE	4,00	0,40	0,70	1,00	1,30	0,30
3062	VILLEFONTAINE	3095	TULLINS	68,00	7,60	11,60	17,50	22,50	4,00
3062	VILLEFONTAINE	3094	VINAY	82,00	9,10	14,20	20,10	26,40	4,50
3062	VILLEFONTAINE	3086	VOIRON	51,00	5,90	9,10	13,40	16,80	2,80
3062	VILLEFONTAINE	3087	VOREPPE BARRIERE	75,00	8,60	13,20	18,70	24,30	4,40
3094	VINAY	3007	AIGUEBELETTE	104,00	10,50	16,20	23,60	31,10	5,20
3094	VINAY	3010	AIX NORD	128,00	13,10	20,90	29,40	39,10	6,60
3094	VINAY	3009	AIX SUD	121,00	12,50	20,10	28,50	37,40	6,30
3094	VINAY	3014	ALLONZIER	166,00	16,60	25,90	36,80	48,90	8,60
3094	VINAY	3012	ANNECY CENTRE	154,00	15,50	24,50	34,80	46,20	8,20
3094	VINAY	3013	ANNECY NORD	159,00	16,00	25,50	35,50	46,90	8,30
3094	VINAY	3004	BOURGOIN	70,00	7,70	12,00	17,10	22,10	3,90
3094	VINAY	3008	CHAMBERY NORD	114,00	12,00	18,50	27,30	36,70	5,90
3094	VINAY	3091	CHATUZANGE BARRIERE	39,00	4,90	7,60	11,10	15,50	2,30
3094	VINAY	3003	ISLE D'ABEAU CENTRE	76,00	8,50	12,90	18,90	25,30	4,10
3094	VINAY	3092	LA BAUME D'HOSTUN	24,00	2,60	4,50	6,20	8,60	1,30
3094	VINAY	3005	LA TOUR DU PIN	72,00	7,80	12,20	17,40	22,70	3,80
3094	VINAY	3072	LA TOUR DU PIN EST	75,00	7,90	12,50	18,20	23,50	4,00
3094	VINAY	3006	LES ABRETS	87,00	8,90	13,90	19,50	26,30	4,60
3094	VINAY	3084	MOIRANS	27,00	3,00	4,60	6,30	8,70	1,40
3094	VINAY	3085	RIVES	42,00	4,70	6,90	10,20	14,40	2,10
3094	VINAY	3011	RUMILLY	141,00	14,40	22,50	31,80	42,10	7,30
3094	VINAY	3061	SAINT GENIX SUR GUIERS	91,00	10,10	16,30	23,40	31,10	5,20
3094	VINAY	3093	SAINT MARCELLIN	11,00	1,20	1,90	2,90	3,70	0,60
3094	VINAY	3020	SEYNOD SUD	148,00	14,70	22,90	32,80	43,40	7,60
3094	VINAY	15018	ST MARTIN BELLEVUE A41 N	185,00	23,70	38,90	56,20	72,80	12,50
3094	VINAY	3015	ST MARTIN BELLEVUE A410	191,00	19,00	29,60	42,30	57,30	10,00
3094	VINAY	3001	ST QUENTIN FAL. BARRIERE	107,00	12,10	18,40	26,60	35,00	5,90
3094	VINAY	3002	ST QUENTIN FAL. BRETELLE	86,00	9,40	15,10	21,60	29,50	4,70
3094	VINAY	3095	TULLINS	14,00	1,60	2,30	3,90	4,50	0,80
3094	VINAY	3062	VILLEFONTAINE	82,00	9,10	14,20	20,10	26,40	4,50
3094	VINAY	3086	VOIRON	31,00	3,60	5,40	7,80	10,80	1,70
3094	VINAY	3087	VOREPPE BARRIERE	40,00	4,00	5,70	7,80	10,70	2,10
3086	VOIRON	3007	AIGUEBELETTE	73,00	7,50	11,20	16,30	21,40	3,70
3086	VOIRON	3010	AIX NORD	97,00	9,90	15,50	22,10	29,40	5,00
3086	VOIRON	3009	AIX SUD	90,00	9,30	14,80	21,30	28,30	4,60
3086	VOIRON	3014	ALLONZIER	135,00	13,50	21,10	30,00	40,00	6,90
3086	VOIRON	3012	ANNECY CENTRE	123,00	12,40	19,30	28,20	37,30	6,30
3086	VOIRON	3013	ANNECY NORD	128,00	12,90	19,80	28,40	38,00	6,50
3086	VOIRON	3004	BOURGOIN	39,00	4,10	6,40	9,30	12,00	2,10
3086	VOIRON	3008	CHAMBERY NORD	83,00	9,20	14,30	20,60	27,50	4,40
3086	VOIRON	3091	CHATUZANGE BARRIERE	70,00	10,00	14,60	20,00	27,90	4,80
3086	VOIRON	3003	ISLE D'ABEAU CENTRE	45,00	5,70	8,30	12,20	15,90	2,40
3086	VOIRON	3092	LA BAUME D'HOSTUN	54,00	6,10	9,60	13,50	20,60	3,10
3086	VOIRON	3005	LA TOUR DU PIN	41,00	5,10	7,30	10,50	13,30	2,20
3086	VOIRON	3072	LA TOUR DU PIN EST	44,00	5,50	7,70	11,20	14,50	2,40
3086	VOIRON	3006	LES ABRETS	56,00	5,80	9,00	13,10	16,50	2,90
3086	VOIRON	3083	MOIRANS NORD	4,00	0,40	0,70	1,00	1,40	0,20
3086	VOIRON	3085	RIVES	11,00	1,10	1,80	3,40	3,90	0,60
3086	VOIRON	3011	RUMILLY	110,00	11,00	17,60	24,80	33,10	5,60
3086	VOIRON	3061	SAINT GENIX SUR GUIERS	60,00	6,60	10,70	15,80	20,80	3,50
3086	VOIRON	3093	SAINT MARCELLIN	41,00	4,90	7,20	10,40	14,80	2,20
3086	VOIRON	3020	SEYNOD SUD	117,00	11,50	17,80	26,10	34,80	5,80
3086	VOIRON	15018	ST MARTIN BELLEVUE A41 N	154,00	20,60	34,10	49,40	63,90	10,80
3086	VOIRON	3015	ST MARTIN BELLEVUE A410	160,00	16,60	25,40	36,10	48,70	8,50
3086	VOIRON	3001	ST QUENTIN FAL. BARRIERE	76,00	9,80	14,50	20,70	27,50	4,90
3086	VOIRON	3002	ST QUENTIN FAL. BRETELLE	55,00	6,50	10,00	14,20	20,00	3,30
3086	VOIRON	3095	TULLINS	17,00	1,90	3,10	4,40	6,70	0,90
3086	VOIRON	3062	VILLEFONTAINE	51,00	5,90	9,10	13,40	16,80	2,80
3086	VOIRON	3094	VINAY	31,00	3,60	5,40	7,80	10,80	1,70
3086	VOIRON	3087	VOREPPE BARRIERE	24,00	1,90	2,60	4,50	5,90	1,10
3087	VOREPPE BARRIERE	3007	AIGUEBELETTE	97,00	9,10	14,40	20,20	28,10	4,70
3087	VOREPPE BARRIERE	3010	AIX NORD	121,00	12,00	19,30	27,50	36,40	6,20
3087	VOREPPE BARRIERE	3009	AIX SUD	114,00	11,50	18,40	26,10	35,00	5,80
3087	VOREPPE BARRIERE	3014	ALLONZIER	159,00	15,90	24,90	34,70	45,90	8,30
3087	VOREPPE BARRIERE	3012	ANNECY CENTRE	147,00	15,20	24,10	33,30	44,10	7,70
3087	VOREPPE BARRIERE	3013	ANNECY NORD	152,00	15,20	24,30	33,80	44,70	7,80
3087	VOREPPE BARRIERE	3004	BOURGOIN	63,00	6,20	9,50	13,50	18,80	3,20
3087	VOREPPE BARRIERE	3008	CHAMBERY NORD	107,00	11,30	17,40	25,30	33,80	5,60
3087	VOREPPE BARRIERE	3091	CHATUZANGE BARRIERE	79,00	10,40	16,10	22,80	30,80	4,60
3087	VOREPPE BARRIERE	3003	ISLE D'ABEAU CENTRE	69,00	8,10	12,30	17,20	23,10	4,10
3087	VOREPPE BARRIERE	3092	LA BAUME D'HOSTUN	63,00	6,50	10,40	14,80	19,80	3,50
3087	VOREPPE BARRIERE	3005	LA TOUR DU PIN	65,00	7,40	11,10	15,30	20,60	3,90
3087	VOREPPE BARRIERE	3072	LA TOUR DU PIN EST	68,00	7,70	11,60	15,80	21,50	3,90
3087	VOREPPE BARRIERE	3006	LES ABRETS	80,00	8,50	13,00	18,20	23,70	4,10
3087	VOREPPE BARRIERE	3084	MOIRANS	19,00	1,50	2,10	3,60	4,30	1,00
3087	VOREPPE BARRIERE	3085	RIVES	35,00	3,30	4,80	7,00	10,50	1,60
3087	VOREPPE BARRIERE	3011	RUMILLY	134,00	13,50	21,30	29,80	39,20	6,80
3087	VOREPPE BARRIERE	3061	SAINT GENIX SUR GUIERS	84,00	9,10	14,50	20,70	27,70	4,60
3087	VOREPPE BARRIERE	3093	SAINT MARCELLIN	50,00	5,40	7,70	11,30	15,80	2,70
3087	VOREPPE BARRIERE	3020	SEYNOD SUD	141,00	14,10	21,60	31,20	41,20	7,00
3087	VOREPPE BARRIERE	15018	ST MARTIN BELLEVUE A41 N	178,00	23,00	37,90	54,10	69,80	12,20
3087	VOREPPE BARRIERE	3015	ST MARTIN BELLEVUE A410	184,00	19,20	29,50	41,80	56,10	9,70
3087	VOREPPE BARRIERE	3001	ST QUENTIN FAL. BARRIERE	100,00	12,20	19,80	27,40	36,60	6,10
3087	VOREPPE BARRIERE	3002	ST QUENTIN FAL. BRETELLE	79,00	9,90	15,30	22,00	28,50	4,80
3087	VOREPPE BARRIERE	3095	TULLINS	26,00	2,20	3,30	4,60	6,30	1,40
3087	VOREPPE BARRIERE	3062	VILLEFONTAINE	75,00	8,60	13,20	18,70	24,30	4,40
3087	VOREPPE BARRIERE	3094	VINAY	40,00	4,00	5,70	7,80	10,70	2,10
3087	VOREPPE BARRIERE	3086	VOIRON	24,00	1,90	2,60	4,50	5,90	1,10
